,experiment,trial,mae,ssim,hist
81,sparse10,81,0.3749892340804392,0.2137836682385306,0.87
82,sparse10,82,0.3890604344463927,0.2097121413449744,0.854
83,sparse10,83,0.3681582272284283,0.2083086391977781,0.885
84,sparse10,84,0.3893225172219085,0.2221602709092598,0.854
85,sparse10,85,0.383773516822335,0.2081014923749105,0.846
86,sparse10,86,0.3504020722859539,0.244071114347808,0.887
87,sparse10,87,0.3847497205952835,0.2090010255344931,0.831
88,sparse10,88,0.3941294762852206,0.204607507674919,0.845
89,sparse10,89,0.3898860577926516,0.1994509228958293,0.87
90,sparse10,90,0.3772313407454863,0.2267123105133375,0.853
91,sparse10,91,0.4053379535645294,0.1969850346695588,0.825
92,sparse10,92,0.3710475714691958,0.229018992647315,0.909
93,sparse10,93,0.3629511501835121,0.2036650700525837,0.895
94,sparse10,94,0.3951114108955931,0.1960643084331077,0.846
95,sparse10,95,0.385831992270519,0.2260613293462721,0.868
96,sparse10,96,0.362007381558164,0.2431852317935019,0.888
97,sparse10,97,0.3640590288682397,0.226001376251348,0.873
98,sparse10,98,0.3489320520548318,0.2801982093394797,0.882
99,sparse10,99,0.385390886815758,0.2078310851938512,0.827
0,sparse30,0,0.3107121764334168,0.2200792548847913,0.973
1,sparse30,1,0.2804265986604738,0.2779732019375939,0.973
2,sparse30,2,0.3023127564074721,0.2507255591748139,0.986
3,sparse30,3,0.2912453154126411,0.2529907354579884,0.982
4,sparse30,4,0.2723469606971839,0.3184045429309577,0.956
5,sparse30,5,0.2672146470708086,0.3180783602486516,0.982
6,sparse30,6,0.2920042559656096,0.3268838831636037,0.961
7,sparse30,7,0.3136602386275111,0.2262537068009584,0.964
8,sparse30,8,0.2879282926064814,0.3119341820514029,0.98
9,sparse30,9,0.3092141079594512,0.2469193679429805,0.978
10,sparse30,10,0.285712273891297,0.2370767558194894,0.991
11,sparse30,11,0.3126693169702668,0.2648066470606748,0.989
12,sparse30,12,0.3014590160257249,0.293640823032993,0.97
13,sparse30,13,0.2933958441092095,0.2626966589955565,0.976
14,sparse30,14,0.276548446511473,0.2217963282272367,0.989
15,sparse30,15,0.2904828448178155,0.314264573462032,0.982
16,sparse30,16,0.3006749266839144,0.2233880939627233,0.981
17,sparse30,17,0.2726720934701815,0.2911554220400483,0.988
18,sparse30,18,0.2874804302920096,0.2783632494890734,0.966
19,sparse30,19,0.2786016870566452,0.3214241752338205,0.983
20,sparse30,20,0.2996361629010881,0.1876794327370004,0.927
21,sparse30,21,0.3173303605045288,0.2409533545755613,0.964
22,sparse30,22,0.311847115247092,0.272749294064963,0.981
23,sparse30,23,0.3188528461970326,0.1565185758248071,0.976
24,sparse30,24,0.3105381026720407,0.2465700417258394,0.977
25,sparse30,25,0.3105407408898509,0.2224200532560995,0.984
26,sparse30,26,0.2938236959797724,0.2863015852448209,0.974
27,sparse30,27,0.3038689827694683,0.3163897186349853,0.973
28,sparse30,28,0.2824426530571718,0.3179553057542378,0.97
29,sparse30,29,0.272523867628086,0.3082556140594133,0.98
30,sparse30,30,0.3089061088658704,0.2689520141394479,0.958
31,sparse30,31,0.3150488194161234,0.191381131334801,0.973
32,sparse30,32,0.2615358722179605,0.3574270910384814,0.979
33,sparse30,33,0.2684984870804622,0.2839375693188856,0.953
34,sparse30,34,0.295551273836137,0.3022791517920222,0.963
35,sparse30,35,0.2899656652496599,0.2852604350796249,0.988
36,sparse30,36,0.289260341847991,0.2251061193541598,0.975
37,sparse30,37,0.2902863660270984,0.2263848124689147,0.992
38,sparse30,38,0.2854565315772696,0.3417446079774744,0.96
39,sparse30,39,0.2779959140828323,0.3265427637829627,0.964
40,sparse30,40,0.2927205993863646,0.2890435557719664,0.983
41,sparse30,41,0.2778525621600186,0.3107907573084809,0.97
42,sparse30,42,0.298507322081401,0.2393826347861747,0.976
43,sparse30,43,0.295531739997828,0.2867142277070747,0.978
44,sparse30,44,0.2988969265243827,0.2549443317703581,0.964
45,sparse30,45,0.2984904714432473,0.2649831647887956,0.967
46,sparse30,46,0.2902801219158732,0.2981764265343526,0.968
47,sparse30,47,0.2685712975336263,0.3374026421688348,0.971
48,sparse30,48,0.3174541804087504,0.2367018964080133,0.964
49,sparse30,49,0.2775560061106427,0.3378672319243929,0.963
50,sparse30,50,0.2772904546890007,0.292764085076533,0.912
51,sparse30,51,0.278854152295067,0.2876655135077915,0.976
52,sparse30,52,0.2749108532559717,0.3189333551752903,0.966
53,sparse30,53,0.2850602169153674,0.3017713711588863,0.978
54,sparse30,54,0.2922286758588907,0.2397070222620004,0.983
55,sparse30,55,0.2992473496583735,0.1984791562512015,0.978
56,sparse30,56,0.2830540952531818,0.2978428145793967,0.979
57,sparse30,57,0.2886310326316117,0.238677950398951,0.977
58,sparse30,58,0.3053497267571837,0.2260585349119925,0.978
59,sparse30,59,0.2960832089127967,0.205331114107763,0.946
60,sparse30,60,0.2917300963295,0.2793245305595286,0.979
61,sparse30,61,0.27084736573081,0.297123908131858,0.979
62,sparse30,62,0.2777307651665702,0.3453327678893635,0.973
63,sparse30,63,0.3153811605578964,0.1901426787664841,0.957
64,sparse30,64,0.2680139308642478,0.3503905874935529,0.968
65,sparse30,65,0.2877116505251888,0.2901189062925366,0.978
66,sparse30,66,0.2875917151401337,0.297201675928006,0.953
67,sparse30,67,0.2903093110945366,0.3503701284670694,0.956
68,sparse30,68,0.3088194819072873,0.2407008401498711,0.952
69,sparse30,69,0.2800501002408392,0.2492603797482012,0.987
70,sparse30,70,0.2805307173251353,0.3411686067703829,0.963
71,sparse30,71,0.2898551587997897,0.3134070993962805,0.968
72,sparse30,72,0.3090026864789035,0.2354465825334253,0.972
73,sparse30,73,0.2827078796395751,0.2774676160330951,0.985
74,sparse30,74,0.2968495568808479,0.2329636353092992,0.97
75,sparse30,75,0.3041205123023849,0.2613823749079434,0.981
76,sparse30,76,0.2586338155646999,0.3571871612889604,0.974
77,sparse30,77,0.2814715555474432,0.3040468650592056,0.976
78,sparse30,78,0.2743932143965691,0.3213097916541281,0.981
79,sparse30,79,0.2763001076397246,0.3345291748274927,0.972
80,sparse30,80,0.2911684570832324,0.2479119597365665,0.987
81,sparse30,81,0.301678566210909,0.2678789714845716,0.979
82,sparse30,82,0.3108247750300003,0.3091880559087964,0.965
83,sparse30,83,0.2686465861241831,0.3710472925006755,0.975
84,sparse30,84,0.2998811806622341,0.3149078889470999,0.97
85,sparse30,85,0.2883119926770225,0.2899222748487927,0.984
86,sparse30,86,0.2996670236899363,0.2746920417443348,0.97
87,sparse30,87,0.275103702190026,0.3112135982707801,0.979
88,sparse30,88,0.2948772510223857,0.2321800880791464,0.974
89,sparse30,89,0.3161481589231055,0.1904943483525927,0.977
90,sparse30,90,0.2836467305648398,0.2117993624099206,0.971
91,sparse30,91,0.2795299402588841,0.2842975955876465,0.977
92,sparse30,92,0.2716965683955078,0.281635878969185,0.986
93,sparse30,93,0.2882102208978104,0.2786118527911852,0.975
94,sparse30,94,0.303379089666811,0.2054705158452558,0.985
95,sparse30,95,0.2972136210454669,0.2546302391705457,0.962
96,sparse30,96,0.2775333033296171,0.2644076278444464,0.995
97,sparse30,97,0.2875160102157872,0.2172586347242344,0.982
98,sparse30,98,0.2863114721689367,0.3050526714480674,0.99
99,sparse30,99,0.2908923268595964,0.2461003195236545,0.977
0,sparse40,0,0.2849209769765059,0.2448362322392789,0.923
1,sparse40,1,0.2855980451776903,0.2368662849059691,0.969
2,sparse40,2,0.2583100083173452,0.2396859918634422,0.956
3,sparse40,3,0.2687111027690658,0.2537579288028276,0.942
4,sparse40,4,0.2771360726729863,0.2897278695402425,0.968
5,sparse40,5,0.2953998532502526,0.2071643334822822,0.956
6,sparse40,6,0.2972438155739197,0.2370738969240094,0.942
7,sparse40,7,0.2750694589549758,0.2624839346073687,0.911
8,sparse40,8,0.2770028369235865,0.2524189941895255,0.968
9,sparse40,9,0.2715424000712838,0.3145038796195277,0.938
10,sparse40,10,0.2825034018514945,0.2895923749592087,0.882
11,sparse40,11,0.2841093308851452,0.2330822017918713,0.929
12,sparse40,12,0.2845555397555592,0.2214223796953127,0.918
13,sparse40,13,0.2704073535110808,0.2848000288910723,0.969
14,sparse40,14,0.2796173316018777,0.2026210055805836,0.892
15,sparse40,15,0.2789230557733435,0.2278386846711209,0.868
16,sparse40,16,0.2759760438627853,0.2899622209473017,0.932
17,sparse40,17,0.2616164555001679,0.2918530015383239,0.947
18,sparse40,18,0.2840693391783674,0.1856403578879516,0.837
19,sparse40,19,0.2674574001365397,0.2316978012163648,0.89
20,sparse40,20,0.2972791289469513,0.1730105750436074,0.822
21,sparse40,21,0.2779734997045686,0.221615683544585,0.936
22,sparse40,22,0.2874208736885029,0.2179069961031584,0.955
23,sparse40,23,0.277087604978075,0.2584521156251693,0.973
24,sparse40,24,0.272329267589305,0.1915953098510924,0.851
25,sparse40,25,0.2623501218135193,0.2639909448994855,0.968
26,sparse40,26,0.274981941999356,0.2409815248095256,0.953
27,sparse40,27,0.2518410304189187,0.2966936700119501,0.899
28,sparse40,28,0.2538736614892645,0.2990752391318149,0.932
29,sparse40,29,0.2566803694485693,0.256455591253,0.9
30,sparse40,30,0.2986081291925658,0.2270436251994084,0.914
31,sparse40,31,0.2575869793759707,0.2754084249261996,0.963
32,sparse40,32,0.2828258330129267,0.1269772245137252,0.856
33,sparse40,33,0.26725638171444,0.2027662700510666,0.859
34,sparse40,34,0.272456081849423,0.2401886533727842,0.872
35,sparse40,35,0.2958127959584526,0.2414760526561978,0.928
36,sparse40,36,0.2443767504023574,0.3359695815717635,0.957
37,sparse40,37,0.2521638537629133,0.244875378179362,0.961
38,sparse40,38,0.2544852520533742,0.3277903356909779,0.961
39,sparse40,39,0.2747963030121881,0.2652671885796904,0.918
40,sparse40,40,0.2839166139883367,0.2206183478150238,0.918
41,sparse40,41,0.2837986458399218,0.2043382158312896,0.955
42,sparse40,42,0.2562847874671757,0.3091352941317156,0.956
43,sparse40,43,0.2380734642342628,0.3949154094762118,0.955
44,sparse40,44,0.280353974286584,0.1888216578476757,0.87
45,sparse40,45,0.2701953218768032,0.2452504846908674,0.9
46,sparse40,46,0.2832328730568319,0.1810457176145253,0.85
47,sparse40,47,0.2956859379326291,0.1876262301822002,0.867
48,sparse40,48,0.260543692790364,0.2577633758373009,0.893
49,sparse40,49,0.2808246188169671,0.2868214769798172,0.942
50,sparse40,50,0.2821961080643504,0.2430136574166663,0.844
51,sparse40,51,0.2784853758203706,0.2867433338391311,0.953
52,sparse40,52,0.2915463085393244,0.1959335904965576,0.95
53,sparse40,53,0.2757820405840502,0.2968417427826954,0.963
54,sparse40,54,0.2616926545833625,0.2555415455777358,0.956
55,sparse40,55,0.2749074574505291,0.2557982620402547,0.956
56,sparse40,56,0.2733328404559954,0.2694123443706878,0.96
57,sparse40,57,0.299692853314812,0.2011777781315334,0.856
58,sparse40,58,0.2528589754269565,0.2809124512409806,0.954
59,sparse40,59,0.2808203982937574,0.2842332235529015,0.97
60,sparse40,60,0.2728922316869353,0.2503575078033117,0.929
61,sparse40,61,0.2973187360311469,0.2238545637322587,0.923
62,sparse40,62,0.2708974384626611,0.2777002360405999,0.964
63,sparse40,63,0.2503692212252171,0.3118353623237217,0.975
64,sparse40,64,0.2643141220956564,0.3177169965918183,0.926
65,sparse40,65,0.3090891815899377,0.215506008418528,0.873
66,sparse40,66,0.2613863054067106,0.2792388717546896,0.961
67,sparse40,67,0.2823694910871064,0.2678995360642361,0.885
68,sparse40,68,0.2722760328723372,0.22125893807387,0.928
69,sparse40,69,0.2634033934052235,0.2271869700429708,0.84
70,sparse40,70,0.2760806079948156,0.341155841327515,0.951
71,sparse40,71,0.2780153436476221,0.259802887991139,0.944
72,sparse40,72,0.2799197704316227,0.2689628384082724,0.888
73,sparse40,73,0.2777865266752984,0.2687625931858574,0.95
74,sparse40,74,0.263893992851533,0.3079006026583089,0.927
75,sparse40,75,0.2765137927106575,0.3034481284116736,0.952
76,sparse40,76,0.2539318995722913,0.2792988972316214,0.963
77,sparse40,77,0.2589693611460392,0.2571809751981651,0.923
78,sparse40,78,0.28656011022118,0.2451495286638662,0.828
79,sparse40,79,0.2790513564923373,0.2784345069306564,0.939
80,sparse40,80,0.278492352229035,0.2804430760933145,0.935
81,sparse40,81,0.246906714803691,0.2572755722311158,0.935
82,sparse40,82,0.2575669810418706,0.32249389464961,0.912
83,sparse40,83,0.2875038094089228,0.161134427996738,0.928
84,sparse40,84,0.2792436369091352,0.2592358066036679,0.88
85,sparse40,85,0.2643223859591566,0.3085907534478849,0.937
86,sparse40,86,0.2676815741879626,0.2864037287435277,0.947
87,sparse40,87,0.2635384934986891,0.2155358395677776,0.874
88,sparse40,88,0.3030598330769847,0.2146764559532213,0.93
89,sparse40,89,0.3032830099395271,0.1769622585651141,0.895
90,sparse40,90,0.284585687751606,0.2092501817582999,0.901
91,sparse40,91,0.2423734109593899,0.3140112654371317,0.974
92,sparse40,92,0.290846770046725,0.2246905174367299,0.957
93,sparse40,93,0.2764003941876815,0.2065997095739567,0.97
94,sparse40,94,0.2638172741578284,0.3240256112555599,0.928
95,sparse40,95,0.2775559476203771,0.2157798698647139,0.963
96,sparse40,96,0.2773223414052543,0.2757989343783362,0.937
97,sparse40,97,0.2543592432644393,0.311736299532927,0.955
98,sparse40,98,0.2840717919508467,0.2470985374593763,0.939
99,sparse40,99,0.2683556884986528,0.2160504573002659,0.877
0,sparse50,0,0.280047569543378,0.2241767031424494,0.901
1,sparse50,1,0.2346025829380644,0.3025996595642665,0.936
2,sparse50,2,0.2634918943682751,0.270535616334199,0.93
3,sparse50,3,0.2380226385860247,0.3032274380435249,0.943
4,sparse50,4,0.2648450428533661,0.292417538252512,0.916
5,sparse50,5,0.2230238127691094,0.3638432573888942,0.96
6,sparse50,6,0.236108920619851,0.2665024068226267,0.949
7,sparse50,7,0.2395447036870873,0.3004415635511754,0.971
8,sparse50,8,0.2514966501702867,0.2964074643975098,0.907
9,sparse50,9,0.249556335891708,0.3639607876036737,0.924
10,sparse50,10,0.2804938737482547,0.2575589247195039,0.909
11,sparse50,11,0.2588805381246745,0.2539339101160223,0.92
12,sparse50,12,0.2582454597744099,0.2712031828484912,0.939
13,sparse50,13,0.2542873540855536,0.2687649538270615,0.915
14,sparse50,14,0.2459389423369472,0.233907362929658,0.938
15,sparse50,15,0.2571137169600356,0.2625626830201182,0.924
16,sparse50,16,0.2542837956190378,0.3099768968721431,0.93
17,sparse50,17,0.2622551868863405,0.27816633897583,0.92
18,sparse50,18,0.2602768903162014,0.3093818830393995,0.894
19,sparse50,19,0.2522040348016191,0.2767746535205204,0.909
20,sparse50,20,0.279056450691334,0.2342019872822367,0.907
21,sparse50,21,0.2656303439711577,0.3376021412223765,0.942
22,sparse50,22,0.2555086983630919,0.3105313128162947,0.925
23,sparse50,23,0.2705161901892913,0.2716208902121115,0.882
24,sparse50,24,0.264491478016146,0.2516766671616244,0.912
25,sparse50,25,0.2881383234741229,0.2174370795269641,0.856
26,sparse50,26,0.2465960861427044,0.3461176107049352,0.927
27,sparse50,27,0.2734104800140051,0.2152272299893498,0.916
28,sparse50,28,0.2282562111143819,0.3162464075507865,0.957
29,sparse50,29,0.242840890550216,0.3265602647013094,0.934
30,sparse50,30,0.2745004270573836,0.2012833467749439,0.901
31,sparse50,31,0.2760193354218114,0.2257002289232396,0.892
32,sparse50,32,0.2835933286827896,0.2580643177540646,0.899
33,sparse50,33,0.2645523495763619,0.2862050444276452,0.908
34,sparse50,34,0.2502157454782865,0.3292236241458255,0.928
35,sparse50,35,0.2512221424118675,0.3202715595155858,0.93
36,sparse50,36,0.2655343441827349,0.2429280143795955,0.929
37,sparse50,37,0.2893153808669933,0.2124915588430288,0.922
38,sparse50,38,0.2736655842459975,0.2987978644129292,0.895
39,sparse50,39,0.2568154283165418,0.2646920400696571,0.931
40,sparse50,40,0.2385791029891938,0.3257177743526164,0.945
41,sparse50,41,0.2631842187681366,0.2251879997505873,0.898
42,sparse50,42,0.2691029025951177,0.2992768124392729,0.94
43,sparse50,43,0.2485189769896858,0.3196906849333075,0.911
44,sparse50,44,0.261726271792261,0.2729050756118483,0.931
45,sparse50,45,0.2447144316380279,0.3019215630117862,0.915
46,sparse50,46,0.2736562399340789,0.2701743763392775,0.943
47,sparse50,47,0.2650229179349932,0.270228998235948,0.928
48,sparse50,48,0.2580786110289328,0.2626742453279774,0.899
49,sparse50,49,0.2713506319558336,0.271265185012418,0.899
50,sparse50,50,0.2508041550779749,0.326102614404726,0.916
51,sparse50,51,0.2468144474804866,0.2978957451764487,0.932
52,sparse50,52,0.2553672619141123,0.264996528395268,0.936
53,sparse50,53,0.2553253559295864,0.247438508610761,0.948
54,sparse50,54,0.2370398569796553,0.2111323673076874,0.896
55,sparse50,55,0.2375298550637903,0.3296532827682915,0.958
56,sparse50,56,0.2875522253876795,0.2657024885917755,0.903
57,sparse50,57,0.2678317490044393,0.2379724173874161,0.915
58,sparse50,58,0.2648069176833403,0.3087755243681611,0.923
59,sparse50,59,0.2594506212755764,0.3047949142637881,0.932
60,sparse50,60,0.2735443199296435,0.2474191836026159,0.91
61,sparse50,61,0.2855167937609186,0.1695812754268447,0.896
62,sparse50,62,0.2673008023744388,0.3820391248894085,0.898
63,sparse50,63,0.265986888137969,0.2853525941552394,0.902
64,sparse50,64,0.2648807027718711,0.2979509904358465,0.929
65,sparse50,65,0.2398462852114062,0.317151943311435,0.939
66,sparse50,66,0.2488576406678817,0.3298978714990188,0.939
67,sparse50,67,0.2813257949078345,0.3008322180792731,0.89
68,sparse50,68,0.2396540273276359,0.3492751495421584,0.943
69,sparse50,69,0.2485409588696347,0.2882859446397774,0.897
70,sparse50,70,0.2552701855194128,0.2935819500497402,0.944
71,sparse50,71,0.2655128505354269,0.3165815493503228,0.92
72,sparse50,72,0.2613189694834885,0.2714617782361475,0.89
73,sparse50,73,0.2425561736194332,0.2916507997826255,0.921
74,sparse50,74,0.2673786615458816,0.2949615791174968,0.917
75,sparse50,75,0.2501785786109086,0.3547144307416737,0.91
76,sparse50,76,0.2703172447676563,0.3045125441260958,0.909
77,sparse50,77,0.2373918244672828,0.3205605833132377,0.934
78,sparse50,78,0.2677127310441388,0.1915770510917908,0.888
79,sparse50,79,0.278738279607964,0.34779195743788,0.872
80,sparse50,80,0.2448754635087209,0.3020042659551456,0.929
81,sparse50,81,0.2470227873250016,0.3462123987296636,0.883
82,sparse50,82,0.2517683234344266,0.3319580204607262,0.917
83,sparse50,83,0.2613326578415827,0.2167578872746249,0.949
84,sparse50,84,0.2635517534925627,0.2640898941749119,0.919
85,sparse50,85,0.2740196907324147,0.2848055967459564,0.891
86,sparse50,86,0.2536361761506555,0.2508926098302551,0.913
87,sparse50,87,0.2445850679394355,0.3020774368709771,0.945
88,sparse50,88,0.2739890445684079,0.2767947284189592,0.906
89,sparse50,89,0.2830521095944313,0.221912279639625,0.914
90,sparse50,90,0.2430317796571019,0.2813951252487744,0.905
91,sparse50,91,0.2598764263643322,0.2429290486728496,0.887
92,sparse50,92,0.2470805398262052,0.3307387608023911,0.919
93,sparse50,93,0.2805067586177385,0.2060714483934374,0.899
94,sparse50,94,0.2813873851779948,0.2459737103529757,0.891
95,sparse50,95,0.2391686865149906,0.3454975555003331,0.913
96,sparse50,96,0.2429290890570885,0.2028279993491262,0.944
97,sparse50,97,0.2685049102056075,0.2843524861582106,0.912
98,sparse50,98,0.2766728718451457,0.2676939791883785,0.902
99,sparse50,99,0.2317167141671458,0.2984601853992579,0.938
0,sparse80,0,0.2731413076211137,0.3120952416325036,0.93
1,sparse80,1,0.2644831233378332,0.3103710842472876,0.928
2,sparse80,2,0.2917508244263948,0.2424438619645457,0.931
3,sparse80,3,0.2793750067620094,0.2106059893874086,0.935
4,sparse80,4,0.2761321178601332,0.2297902651893669,0.933
5,sparse80,5,0.2648001656814697,0.1739851475077427,0.869
6,sparse80,6,0.2661128573993692,0.2893537096094849,0.946
7,sparse80,7,0.2907609076644324,0.1897100904881671,0.898
8,sparse80,8,0.2741788436847444,0.2030561789831702,0.863
9,sparse80,9,0.3053248427014865,0.1659443419290517,0.867
10,sparse80,10,0.2902535875469601,0.18274590712318,0.843
11,sparse80,11,0.3007054759847289,0.1933638456410638,0.882
12,sparse80,12,0.2809285864841028,0.2775556087141635,0.929
13,sparse80,13,0.2577905805133524,0.266289396318202,0.948
14,sparse80,14,0.2788977117825832,0.2400463944768945,0.884
15,sparse80,15,0.2915338603799583,0.1179715626483541,0.861
16,sparse80,16,0.257433773340599,0.29508666970846,0.945
17,sparse80,17,0.2984561424923349,0.1570696946317454,0.868
18,sparse80,18,0.2786707684574125,0.2421336291795896,0.887
19,sparse80,19,0.2447411271121979,0.317882187352961,0.942
20,sparse80,20,0.2786243569184132,0.1859497294884807,0.812
21,sparse80,21,0.2753006428338391,0.2216476501322355,0.942
22,sparse80,22,0.2797552396356698,0.2405609788643742,0.936
23,sparse80,23,0.2834707514539618,0.2065990062414188,0.834
24,sparse80,24,0.2387256025581962,0.3589787210513124,0.953
25,sparse80,25,0.2756928767518763,0.2810641347848898,0.9
26,sparse80,26,0.2479088620700333,0.2274150509435309,0.908
27,sparse80,27,0.259234847249893,0.3033792988194491,0.924
28,sparse80,28,0.2614111231304405,0.2744682700995321,0.95
29,sparse80,29,0.27889728590737,0.2500694801055719,0.928
30,sparse80,30,0.2799259996655996,0.2359565575169687,0.954
31,sparse80,31,0.2673906274866215,0.2982443617662343,0.955
32,sparse80,32,0.2518746406966513,0.2220384930799918,0.913
33,sparse80,33,0.2758443432991858,0.2261838633010529,0.864
34,sparse80,34,0.3040130733260908,0.182276018555184,0.801
35,sparse80,35,0.2699511319988932,0.2044373409006782,0.921
36,sparse80,36,0.2460150962529386,0.3205218732866625,0.937
37,sparse80,37,0.2696889131048294,0.2694820314454664,0.946
38,sparse80,38,0.2606168116724567,0.2458139467144591,0.951
39,sparse80,39,0.2586058323452561,0.305640921319546,0.947
40,sparse80,40,0.2405574906113985,0.2868880856062112,0.969
41,sparse80,41,0.2646574932101629,0.2357828464259401,0.927
42,sparse80,42,0.2847648460230086,0.1948183870556692,0.92
43,sparse80,43,0.2918611114205225,0.1385629546221408,0.813
44,sparse80,44,0.277615950823746,0.1944371920163964,0.894
45,sparse80,45,0.2777553529681076,0.214635368315815,0.927
46,sparse80,46,0.2935582302412255,0.1810742757781343,0.81
47,sparse80,47,0.2409659680753409,0.3622258098805492,0.946
48,sparse80,48,0.2946963337509501,0.1669206332654996,0.961
49,sparse80,49,0.2859700363836738,0.194647464333484,0.917
50,sparse80,50,0.2568053648414073,0.3486807626727651,0.967
51,sparse80,51,0.2665858009503836,0.2520007568369624,0.849
52,sparse80,52,0.2956370872398782,0.1649747218756837,0.913
53,sparse80,53,0.3131689185255249,0.2196578842355944,0.786
54,sparse80,54,0.2646302269353316,0.2763321320725859,0.93
55,sparse80,55,0.2629643012184908,0.2506888728094172,0.938
56,sparse80,56,0.2652920004537111,0.203529872663038,0.97
57,sparse80,57,0.2603209851153844,0.1908752516976056,0.893
58,sparse80,58,0.2581650790023352,0.3037362243076671,0.923
59,sparse80,59,0.2573620259919374,0.2289736512939711,0.955
60,sparse80,60,0.2791548429236186,0.2348606003703468,0.951
61,sparse80,61,0.2818208389156101,0.2605270458217451,0.926
62,sparse80,62,0.2469296622978477,0.2959226682448232,0.957
63,sparse80,63,0.2570698698515186,0.1998961443596531,0.953
64,sparse80,64,0.2654330773143089,0.3581945894673773,0.948
65,sparse80,65,0.2777048965212923,0.2288276268956388,0.929
66,sparse80,66,0.2729719253776171,0.180731241766072,0.888
67,sparse80,67,0.2871210265362028,0.2052166271573426,0.924
68,sparse80,68,0.258128533659488,0.177376560894294,0.898
69,sparse80,69,0.2720519007506299,0.2289335867764712,0.901
70,sparse80,70,0.2874557664517582,0.2432699018441826,0.941
71,sparse80,71,0.270992696470034,0.1504173662120487,0.939
72,sparse80,72,0.2606387209614964,0.2541838301931022,0.949
73,sparse80,73,0.28321848273335,0.2026270239044143,0.894
74,sparse80,74,0.2944059920324863,0.2412127845842046,0.914
75,sparse80,75,0.2912872510255364,0.1419601158186159,0.877
76,sparse80,76,0.2678220204019254,0.1738362641773626,0.885
77,sparse80,77,0.2792221182113068,0.260938880466714,0.944
78,sparse80,78,0.2929623648113998,0.1897180425533159,0.902
79,sparse80,79,0.2789657899429456,0.3079027784785323,0.911
80,sparse80,80,0.2842477819870025,0.1593833667414853,0.921
81,sparse80,81,0.2729164744066771,0.2552716295787384,0.904
82,sparse80,82,0.2799028983325062,0.2687435169943284,0.932
83,sparse80,83,0.2874697054058976,0.1950659390306069,0.905
84,sparse80,84,0.2686327355794604,0.1898988739995905,0.952
85,sparse80,85,0.2905606321426114,0.1204271383575505,0.869
86,sparse80,86,0.2999383701598356,0.1214032606347584,0.841
87,sparse80,87,0.2613101344110436,0.238498919139311,0.951
88,sparse80,88,0.2606992144904629,0.2973041206909178,0.946
89,sparse80,89,0.2797791095619012,0.2272165109126481,0.902
90,sparse80,90,0.2688066433918727,0.2199578564431901,0.919
91,sparse80,91,0.2853325989639217,0.2189351818406103,0.908
92,sparse80,92,0.2851802756867491,0.2557807386063528,0.914
93,sparse80,93,0.2619945190502369,0.351011539129991,0.944
94,sparse80,94,0.2729095848618715,0.1265800683942901,0.888
95,sparse80,95,0.2726331236444972,0.2516875573017311,0.942
96,sparse80,96,0.2760185886387271,0.249613033262828,0.937
97,sparse80,97,0.2888052627140396,0.1764594481512928,0.872
98,sparse80,98,0.2462349458153519,0.2130132302533983,0.899
99,sparse80,99,0.2660431870163608,0.2206365909130083,0.933
